Student Name,Score
student17489,25
student17490,18
student17491,4
student17492,33
student17493,1
student17494,31
student17495,12
student17496,27
student17497,32
student17498,39
student17499,5
student17500,44
student17501,49
student17502,47
student17503,15
student17504,21
student17505,3
student17506,7
student17507,9
student17508,9
student17509,16
student17510,6
student17511,36
student17512,49
student17513,5
student17514,41
student17515,35
student17516,35
student17517,22
student17518,39
student17519,47
student17520,50
student17521,37
student17522,20
student17523,17
student17524,35
student17525,20
student17526,20
student17527,39
student17528,17
student17529,2
student17530,8
student17531,6
student17532,16
student17533,4
student17534,0
student17535,29
student17536,33
student17537,21
student17538,16
student17539,30
student17540,40
student17541,41
student17542,37
student17543,34
student17544,7
student17545,0
student17546,20
student17547,26
student17548,16
student17549,6
student17550,40
student17551,38
student17552,14
student17553,35
student17554,5
student17555,21
student17556,30
student17557,33
student17558,27
student17559,3
student17560,32
student17561,20
student17562,6
student17563,4
student17564,31
student17565,1
student17566,11
student17567,0
student17568,9
student17569,39
student17570,0
student17571,45
student17572,41
student17573,46
student17574,50
student17575,39
student17576,28
student17577,47
student17578,0
student17579,29
student17580,42
student17581,32
student17582,19
student17583,45
student17584,44
student17585,38
student17586,32
student17587,1
student17588,10
student17589,50
student17590,14
student17591,34
student17592,18
student17593,13
student17594,2
student17595,34
student17596,44
student17597,29
student17598,18
student17599,41
student17600,36
student17601,30
student17602,3
student17603,38
student17604,22
student17605,10
student17606,35
student17607,42
student17608,17
student17609,2
student17610,38
student17611,2
student17612,20
student17613,30
student17614,15
student17615,29
student17616,26
student17617,21
student17618,20
student17619,40
student17620,32
student17621,14
student17622,48
student17623,22
student17624,15
student17625,48
student17626,11
student17627,3
student17628,2
student17629,42
student17630,4
student17631,19
student17632,15
student17633,21
student17634,21
student17635,44
student17636,26
student17637,18
student17638,43
student17639,6
student17640,26
student17641,33
student17642,39
student17643,34
student17644,31
student17645,26
student17646,25
student17647,45
student17648,26
student17649,42
student17650,17
student17651,14
student17652,15
student17653,12
student17654,8
student17655,15
student17656,22
student17657,26
student17658,33
student17659,42
student17660,15
student17661,38
student17662,0
student17663,50
student17664,1
student17665,46
student17666,40
student17667,26
student17668,43
student17669,36
student17670,26
student17671,0
student17672,7
student17673,33
student17674,23
student17675,25
student17676,11
student17677,2
student17678,44
student17679,38
student17680,15
student17681,33
student17682,17
student17683,28
student17684,45
student17685,46
student17686,43
student17687,47
student17688,37
student17689,39
student17690,21
student17691,36
student17692,11
student17693,42
student17694,37
student17695,5
student17696,43
student17697,32
student17698,16
student17699,33
student17700,38
student17701,11
student17702,27
student17703,41
student17704,32
student17705,9
student17706,40
student17707,49
student17708,7
student17709,27
student17710,25
student17711,20
student17712,14
student17713,15
student17714,49
student17715,34
student17716,37
student17717,8
student17718,1
student17719,2
student17720,34
student17721,7
student17722,41
student17723,34
student17724,25
student17725,11
student17726,25
student17727,40
student17728,46
student17729,38
student17730,8
student17731,16
student17732,14
student17733,32
student17734,1
student17735,36
student17736,37
student17737,31
student17738,9
student17739,26
student17740,36
student17741,16
student17742,17
student17743,20
student17744,50
student17745,46
student17746,3
student17747,34
student17748,19
student17749,46
student17750,4
student17751,30
student17752,41
student17753,23
student17754,3
student17755,18
student17756,7
student17757,4
student17758,44
student17759,13
student17760,16
student17761,14
student17762,37
student17763,19
student17764,34
student17765,7
student17766,13
student17767,14
student17768,39
student17769,19
student17770,50
student17771,18
student17772,15
student17773,13
student17774,26
student17775,15
student17776,29
student17777,43
student17778,9
student17779,34
student17780,26
student17781,11
student17782,1
student17783,9
student17784,25
student17785,42
student17786,7
student17787,4
student17788,20
student17789,24
student17790,45
student17791,8
student17792,9
student17793,27
student17794,27
student17795,32
student17796,28
student17797,36
student17798,2
student17799,37
student17800,36
student17801,34
student17802,50
student17803,9
student17804,47
student17805,1
student17806,49
student17807,23
student17808,14
student17809,36
student17810,12
student17811,48
student17812,49
student17813,3
student17814,9
student17815,44
student17816,26
student17817,14
student17818,12
student17819,32
student17820,17
student17821,27
student17822,19
student17823,19
student17824,20
student17825,23
student17826,31
student17827,26
student17828,5
student17829,28
student17830,30
student17831,19
student17832,50
student17833,2
student17834,6
student17835,11
student17836,20
student17837,47
